YEAR,STATE,ITEM,VALUE
1996,HAWAII,TOTALLB,1240000
1996,HAWAII,TOTALPRICE,1004000
1996,IDAHO,LBPERCOL,45
1996,IDAHO,NUMCOL,110000
1996,IDAHO,TOTALLB,4950000
1996,IDAHO,TOTALPRICE,4356000
1996,ILLINOIS,LBPERCOL,74
1996,ILLINOIS,NUMCOL,11000
1996,ILLINOIS,TOTALLB,814000
1996,ILLINOIS,TOTALPRICE,1099000
1996,INDIANA,LBPERCOL,75
1996,INDIANA,NUMCOL,9000
1996,INDIANA,TOTALLB,675000
1996,INDIANA,TOTALPRICE,695000
1996,IOWA,LBPERCOL,67
1996,IOWA,NUMCOL,52000
1996,IOWA,TOTALLB,3484000
1996,IOWA,TOTALPRICE,3310000
1996,KANSAS,LBPERCOL,51
1996,KANSAS,NUMCOL,16000
1996,KANSAS,TOTALLB,816000
1996,KANSAS,TOTALPRICE,767000
1996,KENTUCKY,LBPERCOL,60
1996,KENTUCKY,NUMCOL,3000
1996,KENTUCKY,TOTALLB,180000
1996,KENTUCKY,TOTALPRICE,230000
1996,LOUISIANA,LBPERCOL,106
1996,LOUISIANA,NUMCOL,44000
1996,LOUISIANA,TOTALLB,4664000
1996,LOUISIANA,TOTALPRICE,3871000
1996,MAINE,LBPERCOL,23
1996,MAINE,NUMCOL,9000
1996,MAINE,TOTALLB,207000
1996,MAINE,TOTALPRICE,219000
1996,MARYLAND,LBPERCOL,32
1996,MARYLAND,NUMCOL,7000
1996,MARYLAND,TOTALLB,224000
1996,MARYLAND,TOTALPRICE,271000
1996,MICHIGAN,LBPERCOL,96
1996,MICHIGAN,NUMCOL,90000
1996,MICHIGAN,TOTALLB,8640000
1996,MICHIGAN,TOTALPRICE,8726000
1996,MINNESOTA,LBPERCOL,77
1996,MINNESOTA,NUMCOL,150000
1996,MINNESOTA,TOTALLB,11550000
1996,MINNESOTA,TOTALPRICE,10395000
1996,MISSISSIPPI,LBPERCOL,80
1996,MISSISSIPPI,NUMCOL,17000
1996,MISSISSIPPI,TOTALLB,1360000
1996,MISSISSIPPI,TOTALPRICE,1183000
1996,MISSOURI,LBPERCOL,74
1996,MISSOURI,NUMCOL,22000
1996,MISSOURI,TOTALLB,1628000
1996,MISSOURI,TOTALPRICE,1498000
1996,MONTANA,LBPERCOL,60
1996,MONTANA,NUMCOL,117000
1996,MONTANA,TOTALLB,7020000
1996,MONTANA,TOTALPRICE,6178000
1996,NEBRASKA,LBPERCOL,75
1996,NEBRASKA,NUMCOL,65000
1996,NEBRASKA,TOTALLB,4875000
1996,NEBRASKA,TOTALPRICE,4485000
1996,NEVADA,LBPERCOL,61
1996,NEVADA,NUMCOL,14000
1996,NEVADA,TOTALLB,854000
1996,NEVADA,TOTALPRICE,897000
1996,NEW JERSEY,LBPERCOL,45
1996,NEW JERSEY,NUMCOL,7000
1996,NEW JERSEY,TOTALLB,315000
1996,NEW JERSEY,TOTALPRICE,258000
1996,NEW MEXICO,LBPERCOL,77
1996,NEW MEXICO,NUMCOL,15000
1996,NEW MEXICO,TOTALLB,1155000
1996,NEW MEXICO,TOTALPRICE,1051000
1996,NEW YORK,LBPERCOL,80
1996,NEW YORK,NUMCOL,68000
1996,NEW YORK,TOTALLB,5440000
1996,NEW YORK,TOTALPRICE,4842000
1996,NORTH CAROLINA,LBPERCOL,44
1996,NORTH CAROLINA,NUMCOL,12000
1996,NORTH CAROLINA,TOTALLB,528000
1996,NORTH CAROLINA,TOTALPRICE,549000
1996,NORTH DAKOTA,LBPERCOL,86
1996,NORTH DAKOTA,NUMCOL,230000
1996,NORTH DAKOTA,TOTALLB,19780000
1996,NORTH DAKOTA,TOTALPRICE,17802000
1996,OHIO,LBPERCOL,70
1996,OHIO,NUMCOL,24000
1996,OHIO,TOTALLB,1680000
1996,OHIO,TOTALPRICE,1613000
1996,OKLAHOMA,LBPERCOL,59
1996,OKLAHOMA,NUMCOL,4000
1996,OKLAHOMA,TOTALLB,236000
1996,OKLAHOMA,TOTALPRICE,257000
1996,OREGON,LBPERCOL,59
1996,OREGON,NUMCOL,55000
1996,OREGON,TOTALLB,3245000
1996,OREGON,TOTALPRICE,3018000
1996,OTHER STATES,LBPERCOL,31
1996,OTHER STATES,NUMCOL,7000
1996,OTHER STATES,TOTALLB,217000
1996,OTHER STATES,TOTALPRICE,354000
1996,PENNSYLVANIA,LBPERCOL,46
1996,PENNSYLVANIA,NUMCOL,23000
1996,PENNSYLVANIA,TOTALLB,1058000
1996,PENNSYLVANIA,TOTALPRICE,1079000
1996,SOUTH CAROLINA,LBPERCOL,90
1996,SOUTH CAROLINA,NUMCOL,9000
1996,SOUTH CAROLINA,TOTALLB,810000
1996,SOUTH CAROLINA,TOTALPRICE,940000
1996,SOUTH DAKOTA,LBPERCOL,97
1996,SOUTH DAKOTA,NUMCOL,240000
1996,SOUTH DAKOTA,TOTALLB,23280000
1996,SOUTH DAKOTA,TOTALPRICE,20952000
1996,TENNESSEE,LBPERCOL,64
1996,TENNESSEE,NUMCOL,5000
1996,TENNESSEE,TOTALLB,320000
1996,TENNESSEE,TOTALPRICE,493000
1996,TEXAS,LBPERCOL,83
1996,TEXAS,NUMCOL,82000
1996,TEXAS,TOTALLB,6806000
1996,TEXAS,TOTALPRICE,5785000
1996,UTAH,LBPERCOL,46
1996,UTAH,NUMCOL,34000
1996,UTAH,TOTALLB,1564000
1996,UTAH,TOTALPRICE,1329000
1996,VERMONT,LBPERCOL,83
1996,VERMONT,NUMCOL,4000
1996,VERMONT,TOTALLB,332000
1996,VERMONT,TOTALPRICE,335000
1996,VIRGINIA,LBPERCOL,50
1996,VIRGINIA,NUMCOL,7000
1996,VIRGINIA,TOTALLB,350000
1996,VIRGINIA,TOTALPRICE,518000
1996,WASHINGTON,LBPERCOL,58
1996,WASHINGTON,NUMCOL,60000
1996,WASHINGTON,TOTALLB,3480000
1996,WASHINGTON,TOTALPRICE,3132000
1996,WEST VIRGINIA,LBPERCOL,59
1996,WEST VIRGINIA,NUMCOL,10000
1996,WEST VIRGINIA,TOTALLB,590000
1996,WEST VIRGINIA,TOTALPRICE,938000
1996,WISCONSIN,LBPERCOL,78
1996,WISCONSIN,NUMCOL,69000
1996,WISCONSIN,TOTALLB,5382000
1996,WISCONSIN,TOTALPRICE,4844000
1996,WYOMING,LBPERCOL,73
1996,WYOMING,NUMCOL,40000
1996,WYOMING,TOTALLB,2920000
1996,WYOMING,TOTALPRICE,2628000
1995,ALABAMA,LBPERCOL,58
1995,ALABAMA,NUMCOL,16000
1995,ALABAMA,TOTALLB,928000
1995,ALABAMA,TOTALPRICE,640000
1995,ARIZONA,LBPERCOL,79
1995,ARIZONA,NUMCOL,52000
1995,ARIZONA,TOTALLB,4108000
1995,ARIZONA,TOTALPRICE,2670000
1995,ARKANSAS,LBPERCOL,60
1995,ARKANSAS,NUMCOL,55000
1995,ARKANSAS,TOTALLB,3300000
1995,ARKANSAS,TOTALPRICE,2343000
1995,CALIFORNIA,LBPERCOL,93
1995,CALIFORNIA,NUMCOL,420000
1995,CALIFORNIA,TOTALLB,39060000
1995,CALIFORNIA,TOTALPRICE,24608000
1995,COLORADO,LBPERCOL,60
1995,COLORADO,NUMCOL,45000
1995,COLORADO,TOTALLB,2700000
1995,COLORADO,TOTALPRICE,1971000
1995,FLORIDA,LBPERCOL,86
1995,FLORIDA,NUMCOL,230000
1995,FLORIDA,TOTALLB,19780000
1995,FLORIDA,TOTALPRICE,12659000
1995,GEORGIA,LBPERCOL,62
1995,GEORGIA,NUMCOL,70000
1995,GEORGIA,TOTALLB,4340000
1995,GEORGIA,TOTALPRICE,3081000
1995,HAWAII,LBPERCOL,129
1995,HAWAII,NUMCOL,8000
1995,HAWAII,TOTALLB,1032000
1995,HAWAII,TOTALPRICE,578000
1995,IDAHO,LBPERCOL,48
1995,IDAHO,NUMCOL,125000
1995,IDAHO,TOTALLB,6000000
1995,IDAHO,TOTALPRICE,4140000
1995,ILLINOIS,LBPERCOL,74
1995,ILLINOIS,NUMCOL,11000
1995,ILLINOIS,TOTALLB,814000
1995,ILLINOIS,TOTALPRICE,920000
1995,INDIANA,LBPERCOL,63
1995,INDIANA,NUMCOL,12000
1995,INDIANA,TOTALLB,756000
1995,INDIANA,TOTALPRICE,544000
1995,IOWA,LBPERCOL,68
1995,IOWA,NUMCOL,45000
1995,IOWA,TOTALLB,3060000
1995,IOWA,TOTALPRICE,2356000
1995,KANSAS,LBPERCOL,67
1995,KANSAS,NUMCOL,17000
1995,KANSAS,TOTALLB,1139000
1995,KANSAS,TOTALPRICE,1014000
1995,KENTUCKY,LBPERCOL,44
1995,KENTUCKY,NUMCOL,3000
1995,KENTUCKY,TOTALLB,132000
1995,KENTUCKY,TOTALPRICE,135000
1995,LOUISIANA,LBPERCOL,119
1995,LOUISIANA,NUMCOL,38000
1995,LOUISIANA,TOTALLB,4522000
1995,LOUISIANA,TOTALPRICE,2849000
1995,MAINE,LBPERCOL,45
1995,MAINE,NUMCOL,11000
1995,MAINE,TOTALLB,495000
1995,MAINE,TOTALPRICE,480000
1995,MARYLAND,LBPERCOL,35
1995,MARYLAND,NUMCOL,7000
1995,MARYLAND,TOTALLB,245000
1995,MARYLAND,TOTALPRICE,252000
1995,MICHIGAN,LBPERCOL,92
1995,MICHIGAN,NUMCOL,97000
1995,MICHIGAN,TOTALLB,8924000
1995,MICHIGAN,TOTALPRICE,6961000
1995,MINNESOTA,LBPERCOL,82
1995,MINNESOTA,NUMCOL,165000
1995,MINNESOTA,TOTALLB,13530000
1995,MINNESOTA,TOTALPRICE,9471000
1995,MISSISSIPPI,LBPERCOL,70
1995,MISSISSIPPI,NUMCOL,16000
1995,MISSISSIPPI,TOTALLB,1120000
1995,MISSISSIPPI,TOTALPRICE,762000
1995,MISSOURI,LBPERCOL,67
1995,MISSOURI,NUMCOL,23000
1995,MISSOURI,TOTALLB,1541000
1995,MISSOURI,TOTALPRICE,1125000
1995,MONTANA,LBPERCOL,80
1995,MONTANA,NUMCOL,106000
1995,MONTANA,TOTALLB,8480000
1995,MONTANA,TOTALPRICE,6106000
1995,NEBRASKA,LBPERCOL,73
1995,NEBRASKA,NUMCOL,60000
1995,NEBRASKA,TOTALLB,4380000
1995,NEBRASKA,TOTALPRICE,3197000
1995,NEVADA,LBPERCOL,29
1995,NEVADA,NUMCOL,10000
1995,NEVADA,TOTALLB,290000
1995,NEVADA,TOTALPRICE,261000
1995,NEW JERSEY,LBPERCOL,34
1995,NEW JERSEY,NUMCOL,10000
1995,NEW JERSEY,TOTALLB,340000
1995,NEW JERSEY,TOTALPRICE,262000
1995,NEW MEXICO,LBPERCOL,65
1995,NEW MEXICO,NUMCOL,19000
1995,NEW MEXICO,TOTALLB,1235000
1995,NEW MEXICO,TOTALPRICE,1025000
1995,NEW YORK,LBPERCOL,75
1995,NEW YORK,NUMCOL,70000
1995,NEW YORK,TOTALLB,5250000
1995,NEW YORK,TOTALPRICE,3728000
1995,NORTH CAROLINA,LBPERCOL,52
1995,NORTH CAROLINA,NUMCOL,12000
1995,NORTH CAROLINA,TOTALLB,624000
1995,NORTH CAROLINA,TOTALPRICE,524000
1995,NORTH DAKOTA,LBPERCOL,108
1995,NORTH DAKOTA,NUMCOL,220000
1995,NORTH DAKOTA,TOTALLB,23760000
1995,NORTH DAKOTA,TOTALPRICE,15919000
1995,OHIO,LBPERCOL,62
1995,OHIO,NUMCOL,25000
1995,OHIO,TOTALLB,1550000
1995,OHIO,TOTALPRICE,1147000
1995,OKLAHOMA,LBPERCOL,76
1995,OKLAHOMA,NUMCOL,4000
1995,OKLAHOMA,TOTALLB,304000
1995,OKLAHOMA,TOTALPRICE,283000
1995,OREGON,LBPERCOL,52
1995,OREGON,NUMCOL,52000
1995,OREGON,TOTALLB,2704000
1995,OREGON,TOTALPRICE,2109000
1995,OTHER STATES,LBPERCOL,33
1995,OTHER STATES,NUMCOL,8000
1995,OTHER STATES,TOTALLB,264000
1995,OTHER STATES,TOTALPRICE,414000
1995,PENNSYLVANIA,LBPERCOL,43
1995,PENNSYLVANIA,NUMCOL,25000
1995,PENNSYLVANIA,TOTALLB,1075000
1995,PENNSYLVANIA,TOTALPRICE,785000
1995,SOUTH CAROLINA,LBPERCOL,90
1995,SOUTH CAROLINA,NUMCOL,9000
1995,SOUTH CAROLINA,TOTALLB,810000
1995,SOUTH CAROLINA,TOTALPRICE,1021000
1995,SOUTH DAKOTA,LBPERCOL,85
1995,SOUTH DAKOTA,NUMCOL,240000
1995,SOUTH DAKOTA,TOTALLB,20400000
1995,SOUTH DAKOTA,TOTALPRICE,14484000
1995,TENNESSEE,LBPERCOL,53
1995,TENNESSEE,NUMCOL,5000
1995,TENNESSEE,TOTALLB,265000
1995,TENNESSEE,TOTALPRICE,310000
1995,TEXAS,LBPERCOL,106
1995,TEXAS,NUMCOL,84000
1995,TEXAS,TOTALLB,8904000
1995,TEXAS,TOTALPRICE,5966000
1995,UTAH,LBPERCOL,33
1995,UTAH,NUMCOL,32000
1995,UTAH,TOTALLB,1056000
1995,UTAH,TOTALPRICE,686000
1995,VERMONT,LBPERCOL,67
1995,VERMONT,NUMCOL,5000
1995,VERMONT,TOTALLB,335000
1995,VERMONT,TOTALPRICE,288000
1995,VIRGINIA,LBPERCOL,45
1995,VIRGINIA,NUMCOL,9000
1995,VIRGINIA,TOTALLB,405000
1995,VIRGINIA,TOTALPRICE,271000
1995,WASHINGTON,LBPERCOL,59
1995,WASHINGTON,NUMCOL,60000
1995,WASHINGTON,TOTALLB,3540000
1995,WASHINGTON,TOTALPRICE,2018000
1995,WEST VIRGINIA,LBPERCOL,41
1995,WEST VIRGINIA,NUMCOL,13000
1995,WEST VIRGINIA,TOTALLB,533000
1995,WEST VIRGINIA,TOTALPRICE,629000
1995,WISCONSIN,LBPERCOL,79
1995,WISCONSIN,NUMCOL,73000
1995,WISCONSIN,TOTALLB,5767000
1995,WISCONSIN,TOTALPRICE,4037000
1995,WYOMING,LBPERCOL,36
1995,WYOMING,NUMCOL,38000
1995,WYOMING,TOTALLB,1368000
1995,WYOMING,TOTALPRICE,999000
1994,ALABAMA,LBPERCOL,50
1994,ALABAMA,NUMCOL,18000
1994,ALABAMA,TOTALLB,900000
1994,ALABAMA,TOTALPRICE,468000
1994,ARIZONA,LBPERCOL,59
1994,ARIZONA,NUMCOL,53000
1994,ARIZONA,TOTALLB,3127000
1994,ARIZONA,TOTALPRICE,1595000
1994,ARKANSAS,LBPERCOL,71
1994,ARKANSAS,NUMCOL,55000
1994,ARKANSAS,TOTALLB,3905000
1994,ARKANSAS,TOTALPRICE,1992000
1994,CALIFORNIA,LBPERCOL,60
1994,CALIFORNIA,NUMCOL,400000
1994,CALIFORNIA,TOTALLB,24000000
1994,CALIFORNIA,TOTALPRICE,12240000
1994,COLORADO,LBPERCOL,76
1994,COLORADO,NUMCOL,45000
1994,COLORADO,TOTALLB,3420000
1994,COLORADO,TOTALPRICE,1915000
1994,FLORIDA,LBPERCOL,84
1994,FLORIDA,NUMCOL,230000
1994,FLORIDA,TOTALLB,19320000
1994,FLORIDA,TOTALPRICE,9080000
1994,GEORGIA,LBPERCOL,63
1994,GEORGIA,NUMCOL,80000
1994,GEORGIA,TOTALLB,5040000
1994,GEORGIA,TOTALPRICE,2873000
1994,HAWAII,LBPERCOL,100
1994,HAWAII,NUMCOL,9000
1994,HAWAII,TOTALLB,900000
1994,HAWAII,TOTALPRICE,432000
1994,IDAHO,LBPERCOL,59
1994,IDAHO,NUMCOL,127000
1994,IDAHO,TOTALLB,7493000
1994,IDAHO,TOTALPRICE,3896000
1994,ILLINOIS,LBPERCOL,80
1994,ILLINOIS,NUMCOL,13000
1994,ILLINOIS,TOTALLB,1040000
1994,ILLINOIS,TOTALPRICE,1082000
1994,INDIANA,LBPERCOL,54
1994,INDIANA,NUMCOL,13000
1994,INDIANA,TOTALLB,702000
1994,INDIANA,TOTALPRICE,498000
1994,IOWA,LBPERCOL,66
1994,IOWA,NUMCOL,52000
1994,IOWA,TOTALLB,3432000
1994,IOWA,TOTALPRICE,2231000
1994,KANSAS,LBPERCOL,47
1994,KANSAS,NUMCOL,19000
1994,KANSAS,TOTALLB,893000
1994,KANSAS,TOTALPRICE,643000
1994,KENTUCKY,LBPERCOL,54
1994,KENTUCKY,NUMCOL,3000
1994,KENTUCKY,TOTALLB,162000
1994,KENTUCKY,TOTALPRICE,159000
1994,LOUISIANA,LBPERCOL,98
1994,LOUISIANA,NUMCOL,40000
1994,LOUISIANA,TOTALLB,3920000
1994,LOUISIANA,TOTALPRICE,1803000
1994,MAINE,LBPERCOL,55
1994,MAINE,NUMCOL,8000
1994,MAINE,TOTALLB,440000
1994,MAINE,TOTALPRICE,264000
1994,MARYLAND,LBPERCOL,36
1994,MARYLAND,NUMCOL,7000
1994,MARYLAND,TOTALLB,252000
1994,MARYLAND,TOTALPRICE,272000
1994,MICHIGAN,LBPERCOL,86
1994,MICHIGAN,NUMCOL,90000
1994,MICHIGAN,TOTALLB,7740000
1994,MICHIGAN,TOTALPRICE,4257000
1994,MINNESOTA,LBPERCOL,79
1994,MINNESOTA,NUMCOL,170000
1994,MINNESOTA,TOTALLB,13430000
1994,MINNESOTA,TOTALPRICE,6984000
1994,MISSISSIPPI,LBPERCOL,53
1994,MISSISSIPPI,NUMCOL,19000
1994,MISSISSIPPI,TOTALLB,1007000
1994,MISSISSIPPI,TOTALPRICE,483000
1994,MISSOURI,LBPERCOL,77
1994,MISSOURI,NUMCOL,25000
1994,MISSOURI,TOTALLB,1925000
1994,MISSOURI,TOTALPRICE,1020000
1994,MONTANA,LBPERCOL,105
1994,MONTANA,NUMCOL,119000
1994,MONTANA,TOTALLB,12495000
1994,MONTANA,TOTALPRICE,6497000
1994,NEBRASKA,LBPERCOL,55
1994,NEBRASKA,NUMCOL,72000
1994,NEBRASKA,TOTALLB,3960000
1994,NEBRASKA,TOTALPRICE,2218000
1994,NEVADA,LBPERCOL,54
1994,NEVADA,NUMCOL,14000
1994,NEVADA,TOTALLB,756000
1994,NEVADA,TOTALPRICE,816000
1994,NEW JERSEY,LBPERCOL,33
1994,NEW JERSEY,NUMCOL,11000
1994,NEW JERSEY,TOTALLB,363000
1994,NEW JERSEY,TOTALPRICE,229000
1994,NEW MEXICO,LBPERCOL,64
1994,NEW MEXICO,NUMCOL,19000
1994,NEW MEXICO,TOTALLB,1216000
1994,NEW MEXICO,TOTALPRICE,572000
1994,NEW YORK,LBPERCOL,68
1994,NEW YORK,NUMCOL,68000
1994,NEW YORK,TOTALLB,4624000
1994,NEW YORK,TOTALPRICE,2913000
1994,NORTH CAROLINA,LBPERCOL,59
1994,NORTH CAROLINA,NUMCOL,15000
1994,NORTH CAROLINA,TOTALLB,885000
1994,NORTH CAROLINA,TOTALPRICE,841000
1994,NORTH DAKOTA,LBPERCOL,138
1994,NORTH DAKOTA,NUMCOL,235000
1994,NORTH DAKOTA,TOTALLB,32430000
1994,NORTH DAKOTA,TOTALPRICE,15566000
1994,OHIO,LBPERCOL,64
1994,OHIO,NUMCOL,27000
1994,OHIO,TOTALLB,1728000
1994,OHIO,TOTALPRICE,1106000
1994,OKLAHOMA,LBPERCOL,58
1994,OKLAHOMA,NUMCOL,5000
1994,OKLAHOMA,TOTALLB,290000
1994,OKLAHOMA,TOTALPRICE,270000
1994,OREGON,LBPERCOL,65
1994,OREGON,NUMCOL,50000
1994,OREGON,TOTALLB,3250000
1994,OREGON,TOTALPRICE,1690000
1994,OTHER STATES,LBPERCOL,37
1994,OTHER STATES,NUMCOL,6000
1994,OTHER STATES,TOTALLB,222000
1994,OTHER STATES,TOTALPRICE,255000
1994,PENNSYLVANIA,LBPERCOL,47
1994,PENNSYLVANIA,NUMCOL,27000
1994,PENNSYLVANIA,TOTALLB,1269000
1994,PENNSYLVANIA,TOTALPRICE,761000
1994,SOUTH CAROLINA,LBPERCOL,100
1994,SOUTH CAROLINA,NUMCOL,10000
1994,SOUTH CAROLINA,TOTALLB,1000000
1994,SOUTH CAROLINA,TOTALPRICE,820000
1994,SOUTH DAKOTA,LBPERCOL,100
1994,SOUTH DAKOTA,NUMCOL,260000
1994,SOUTH DAKOTA,TOTALLB,26000000
1994,SOUTH DAKOTA,TOTALPRICE,13520000
1994,TENNESSEE,LBPERCOL,51
1994,TENNESSEE,NUMCOL,6000
1994,TENNESSEE,TOTALLB,306000
1994,TENNESSEE,TOTALPRICE,300000
1994,TEXAS,LBPERCOL,74
1994,TEXAS,NUMCOL,103000
1994,TEXAS,TOTALLB,7622000
1994,TEXAS,TOTALPRICE,3811000
1994,UTAH,LBPERCOL,59
1994,UTAH,NUMCOL,43000
1994,UTAH,TOTALLB,2537000
1994,UTAH,TOTALPRICE,1345000
1994,VERMONT,LBPERCOL,77
1994,VERMONT,NUMCOL,5000
1994,VERMONT,TOTALLB,385000
1994,VERMONT,TOTALPRICE,335000
1994,VIRGINIA,LBPERCOL,52
1994,VIRGINIA,NUMCOL,11000
1994,VIRGINIA,TOTALLB,572000
1994,VIRGINIA,TOTALPRICE,372000
1994,WASHINGTON,LBPERCOL,62
1994,WASHINGTON,NUMCOL,60000
1994,WASHINGTON,TOTALLB,3720000
1994,WASHINGTON,TOTALPRICE,2009000
1994,WEST VIRGINIA,LBPERCOL,44
1994,WEST VIRGINIA,NUMCOL,20000
1994,WEST VIRGINIA,TOTALLB,880000
1994,WEST VIRGINIA,TOTALPRICE,1038000
1994,WISCONSIN,LBPERCOL,71
1994,WISCONSIN,NUMCOL,75000
1994,WISCONSIN,TOTALLB,5325000
1994,WISCONSIN,TOTALPRICE,3195000
1994,WYOMING,LBPERCOL,69
1994,WYOMING,NUMCOL,46000
1994,WYOMING,TOTALLB,3174000
1994,WYOMING,TOTALPRICE,1841000
1993,ALABAMA,LBPERCOL,45
1993,ALABAMA,NUMCOL,19000
1993,ALABAMA,TOTALLB,855000
1993,ALABAMA,TOTALPRICE,504000
1993,ARIZONA,LBPERCOL,77
1993,ARIZONA,NUMCOL,55000
1993,ARIZONA,TOTALLB,4235000
1993,ARIZONA,TOTALPRICE,2202000
1993,ARKANSAS,LBPERCOL,73
1993,ARKANSAS,NUMCOL,50000
1993,ARKANSAS,TOTALLB,3650000
1993,ARKANSAS,TOTALPRICE,1825000
1993,CALIFORNIA,LBPERCOL,90
1993,CALIFORNIA,NUMCOL,500000
1993,CALIFORNIA,TOTALLB,45000000
1993,CALIFORNIA,TOTALPRICE,22500000
1993,COLORADO,LBPERCOL,73
1993,COLORADO,NUMCOL,53000
1993,COLORADO,TOTALLB,3869000
1993,COLORADO,TOTALPRICE,2244000
1993,FLORIDA,LBPERCOL,113
1993,FLORIDA,NUMCOL,200000
1993,FLORIDA,TOTALLB,22600000
1993,FLORIDA,TOTALPRICE,11300000
1993,GEORGIA,LBPERCOL,56
1993,GEORGIA,NUMCOL,80000
1993,GEORGIA,TOTALLB,4480000
1993,GEORGIA,TOTALPRICE,2733000
1993,HAWAII,LBPERCOL,177
1993,HAWAII,NUMCOL,9000
1993,HAWAII,TOTALLB,1593000
1993,HAWAII,TOTALPRICE,828000
1993,IDAHO,LBPERCOL,71
1993,IDAHO,NUMCOL,133000
1993,IDAHO,TOTALLB,9443000
1993,IDAHO,TOTALPRICE,4910000
1993,ILLINOIS,LBPERCOL,48
1993,ILLINOIS,NUMCOL,15000
1993,ILLINOIS,TOTALLB,720000
1993,ILLINOIS,TOTALPRICE,691000
1993,INDIANA,LBPERCOL,66
1993,INDIANA,NUMCOL,12000
1993,INDIANA,TOTALLB,792000
1993,INDIANA,TOTALPRICE,554000
1993,IOWA,LBPERCOL,49
1993,IOWA,NUMCOL,56000
1993,IOWA,TOTALLB,2744000
1993,IOWA,TOTALPRICE,1537000
1993,KANSAS,LBPERCOL,57
1993,KANSAS,NUMCOL,23000
1993,KANSAS,TOTALLB,1311000
1993,KANSAS,TOTALPRICE,734000
1993,KENTUCKY,LBPERCOL,60
1993,KENTUCKY,NUMCOL,4000
1993,KENTUCKY,TOTALLB,240000
1993,KENTUCKY,TOTALPRICE,202000
1993,LOUISIANA,LBPERCOL,86
1993,LOUISIANA,NUMCOL,47000
1993,LOUISIANA,TOTALLB,4042000
1993,LOUISIANA,TOTALPRICE,2102000
1993,MAINE,LBPERCOL,50
1993,MAINE,NUMCOL,13000
1993,MAINE,TOTALLB,650000
1993,MAINE,TOTALPRICE,442000
1993,MARYLAND,LBPERCOL,27
1993,MARYLAND,NUMCOL,7000
1993,MARYLAND,TOTALLB,189000
1993,MARYLAND,TOTALPRICE,278000
1993,MICHIGAN,LBPERCOL,77
1993,MICHIGAN,NUMCOL,90000
1993,MICHIGAN,TOTALLB,6930000
1993,MICHIGAN,TOTALPRICE,3950000
1993,MINNESOTA,LBPERCOL,80
1993,MINNESOTA,NUMCOL,180000
1993,MINNESOTA,TOTALLB,14400000
1993,MINNESOTA,TOTALPRICE,7632000
1993,MISSISSIPPI,LBPERCOL,61
1993,MISSISSIPPI,NUMCOL,17000
1993,MISSISSIPPI,TOTALLB,1037000
1993,MISSISSIPPI,TOTALPRICE,508000
1993,MISSOURI,LBPERCOL,73
1993,MISSOURI,NUMCOL,24000
1993,MISSOURI,TOTALLB,1752000
1993,MISSOURI,TOTALPRICE,1034000
1993,MONTANA,LBPERCOL,98
1993,MONTANA,NUMCOL,95000
1993,MONTANA,TOTALLB,9310000
1993,MONTANA,TOTALPRICE,5027000
1993,NEBRASKA,LBPERCOL,70
1993,NEBRASKA,NUMCOL,83000
1993,NEBRASKA,TOTALLB,5810000
1993,NEBRASKA,TOTALPRICE,3079000
1993,NEVADA,LBPERCOL,52
1993,NEVADA,NUMCOL,14000
1993,NEVADA,TOTALLB,728000
1993,NEVADA,TOTALPRICE,692000
1993,NEW JERSEY,LBPERCOL,28
1993,NEW JERSEY,NUMCOL,11000
1993,NEW JERSEY,TOTALLB,308000
1993,NEW JERSEY,TOTALPRICE,268000
1993,NEW MEXICO,LBPERCOL,64
1993,NEW MEXICO,NUMCOL,18000
1993,NEW MEXICO,TOTALLB,1152000
1993,NEW MEXICO,TOTALPRICE,783000
1993,NEW YORK,LBPERCOL,62
1993,NEW YORK,NUMCOL,65000
1993,NEW YORK,TOTALLB,4030000
1993,NEW YORK,TOTALPRICE,2539000
1993,NORTH CAROLINA,LBPERCOL,53
1993,NORTH CAROLINA,NUMCOL,15000
1993,NORTH CAROLINA,TOTALLB,795000
1993,NORTH CAROLINA,TOTALPRICE,716000
1993,NORTH DAKOTA,LBPERCOL,90
1993,NORTH DAKOTA,NUMCOL,220000
1993,NORTH DAKOTA,TOTALLB,19800000
1993,NORTH DAKOTA,TOTALPRICE,10296000
1993,OHIO,LBPERCOL,66
1993,OHIO,NUMCOL,30000
1993,OHIO,TOTALLB,1980000
1993,OHIO,TOTALPRICE,1307000
1993,OKLAHOMA,LBPERCOL,67
1993,OKLAHOMA,NUMCOL,6000
1993,OKLAHOMA,TOTALLB,402000
1993,OKLAHOMA,TOTALPRICE,326000
1993,OREGON,LBPERCOL,67
1993,OREGON,NUMCOL,53000
1993,OREGON,TOTALLB,3551000
1993,OREGON,TOTALPRICE,1989000
1993,OTHER STATES,LBPERCOL,40
1993,OTHER STATES,NUMCOL,9000
1993,OTHER STATES,TOTALLB,360000
1993,OTHER STATES,TOTALPRICE,443000
1993,PENNSYLVANIA,LBPERCOL,40
1993,PENNSYLVANIA,NUMCOL,28000
1993,PENNSYLVANIA,TOTALLB,1120000
1993,PENNSYLVANIA,TOTALPRICE,717000
1993,SOUTH CAROLINA,LBPERCOL,90
1993,SOUTH CAROLINA,NUMCOL,11000
1993,SOUTH CAROLINA,TOTALLB,990000
1993,SOUTH CAROLINA,TOTALPRICE,594000
1993,SOUTH DAKOTA,LBPERCOL,98
